rkey,date_c,date_r,ma01_c,ma01r4v_c,ma01_r,ma01r4v_r,mb01_c,mb02_c,mb02_r,rba01_c,rba01r9v_c,rba02_c,rba02r9v_c
10919783,20081017,20081106,3,,3,,NA,NA,1,NA,,NA,
10919867,20081102,20081109,3,,3,,NA,3,2,NA,,NA,
10919893,20081012,20081106,1,,1,,NA,4,4,NA,,NA,
10920005,20081029,20081110,1,,1,,NA,1,1,NA,,NA,
10920052,20081020,20081110,2,,2,,NA,3,4,NA,,NA,
10920085,20081029,20081106,3,,2,,NA,4,4,NA,,NA,
10920127,20081013,20081110,1,,1,,NA,1,1,NA,,NA,
10920186,20081021,20081106,1,,1,,NA,NA,2,NA,,NA,
10920408,20081016,20081105,2,,2,,NA,NA,2,NA,,NA,
10920479,20081010,20081109,999,,2,,NA,4,2,NA,,NA,
10920513,20081017,20081105,2,,3,,NA,998,3,NA,,NA,
10920577,20081016,20081105,1,,1,,NA,4,3,NA,,NA,
10920596,20081026,20081105,1,,1,,NA,NA,1,NA,,NA,
10920692,20081014,20081107,1,,1,,NA,NA,4,NA,,NA,
10920747,20081031,20081105,3,,3,,NA,NA,3,NA,,NA,
10920825,20081011,20081109,3,,3,,NA,4,3,NA,,NA,
10920837,20081023,20081105,2,,2,,NA,4,4,NA,,NA,
10920945,20081029,20081106,1,,1,,NA,4,4,NA,,NA,
10921165,20081025,20081107,3,,3,,NA,NA,3,NA,,NA,
10921174,20081019,20081109,3,,3,,NA,NA,3,NA,,NA,
10921369,20081009,20081105,1,,1,,NA,3,4,NA,,NA,
10921392,20081028,20081109,3,,3,,NA,4,4,NA,,NA,
10921536,20081012,20081105,2,,2,,NA,4,4,NA,,NA,
10921816,20081022,20081109,3,,998,,NA,NA,1,NA,,NA,
10921868,20081020,20081107,3,,3,,NA,NA,4,NA,,NA,
10921945,20081010,20081109,998,,2,,NA,2,2,NA,,NA,
10921978,20081021,20081107,2,,2,,NA,2,4,NA,,NA,
10922124,20081028,20081105,2,,2,,NA,2,2,NA,,NA,
10922278,20081017,20081106,2,,2,,NA,3,2,NA,,NA,
10922294,20081017,20081105,1,,1,,NA,NA,2,NA,,NA,
10922551,20081020,20081105,1,,1,,NA,4,4,NA,,NA,
10922574,20081006,20081110,2,,2,,NA,4,2,NA,,NA,
10922611,20081024,20081105,2,,2,,NA,NA,2,NA,,NA,
10922652,20081028,20081107,2,,2,,NA,NA,1,NA,,NA,
10922656,20081026,20081109,3,,3,,NA,NA,4,NA,,NA,
10922774,20081004,20081107,2,,2,,NA,3,3,NA,,NA,
10922813,20081030,20081109,3,,998,,NA,NA,2,NA,,NA,
10923245,20081025,20081106,2,,2,,NA,NA,4,NA,,NA,
10923276,20081013,20081105,2,,2,,NA,NA,2,NA,,NA,
10923279,20081016,20081109,3,,3,,NA,4,4,NA,,NA,
10923307,20081026,20081106,3,,3,,NA,NA,3,NA,,NA,
10923362,20081005,20081109,2,,2,,NA,NA,4,NA,,NA,
10923447,20081006,20081107,1,,1,,NA,4,4,NA,,NA,
10923551,20081014,20081109,1,,1,,NA,3,4,NA,,NA,
10923806,20081008,20081110,2,,2,,NA,NA,4,NA,,NA,
10924351,20081021,20081108,1,,1,,NA,NA,4,NA,,NA,
10924395,20081011,20081106,2,,2,,NA,3,3,NA,,NA,
10924417,20081009,20081106,1,,3,,NA,NA,4,NA,,NA,
10924480,20081013,20081106,1,,1,,NA,2,2,NA,,NA,
10924566,20081017,20081108,2,,2,,NA,NA,2,NA,,NA,
10924573,20081020,20081108,2,,2,,NA,4,4,NA,,NA,
10925072,20081023,20081105,3,,3,,NA,NA,3,NA,,NA,
10925105,20081026,20081107,3,,3,,NA,NA,4,NA,,NA,
10925178,20081030,20081107,1,,4,"i'm not 100% republican, democrat or independent",NA,NA,2,NA,,NA,
10925313,20081020,20081110,1,,1,,NA,NA,4,NA,,NA,
10925316,20081028,20081109,1,,1,,NA,NA,4,NA,,NA,
10925331,20081020,20081110,3,,3,,NA,4,4,NA,,NA,
10925645,20081018,20081106,1,,3,,NA,2,4,NA,,NA,
10925662,20081020,20081107,1,,1,,NA,1,4,NA,,NA,
10925729,20081103,20081108,4,not party affiliated,3,,NA,4,4,NA,,NA,
10925851,20081016,20081105,3,,3,,NA,4,4,NA,,NA,
10925941,20081025,20081107,1,,1,,NA,4,4,NA,,NA,
10926013,20081028,20081109,999,,2,,NA,3,4,NA,,NA,
10926018,20081024,20081105,3,,3,,NA,NA,998,NA,,NA,
10926091,20081030,20081108,3,,3,,NA,NA,1,NA,,NA,
10926347,20081030,20081108,1,,1,,NA,2,2,NA,,NA,
10926698,20081011,20081109,2,,2,,NA,NA,3,NA,,NA,
10926994,20081102,20081108,2,,2,,NA,1,4,NA,,NA,
10927151,20081023,20081107,1,,1,,NA,1,2,NA,,NA,
10927158,20081010,20081108,3,,2,,NA,NA,2,NA,,NA,
10927168,20081024,20081106,3,,3,,NA,4,4,NA,,NA,
10927190,20081020,20081109,2,,998,,NA,4,4,NA,,NA,
10927208,20081021,20081107,2,,2,,NA,4,4,NA,,NA,
10927277,20081030,20081106,3,,3,,NA,NA,3,NA,,NA,
10927468,20081103,20081107,1,,1,,NA,NA,4,NA,,NA,
10927473,20081010,20081107,3,,3,,NA,NA,2,NA,,NA,
10927586,20081016,20081107,2,,2,,NA,NA,4,NA,,NA,
10927651,20081017,20081106,3,,1,,NA,NA,2,NA,,NA,
10927698,20081014,20081109,998,,3,,NA,NA,2,NA,,NA,
10927748,20081021,20081108,2,,2,,NA,3,4,NA,,NA,
10927758,20081016,20081107,2,,3,,NA,999,4,NA,,NA,
10927820,20081010,20081109,1,,1,,NA,1,3,NA,,NA,
10927836,20081009,20081105,2,,2,,NA,4,4,NA,,NA,
10927845,20081008,20081105,3,,3,,NA,2,2,NA,,NA,
10927846,20081023,20081106,2,,2,,NA,NA,1,NA,,NA,
10927859,20081012,20081109,2,,2,,NA,NA,4,NA,,NA,
10927875,20081025,20081108,3,,3,,NA,NA,2,NA,,NA,
10927897,20081101,20081106,3,,3,,NA,2,2,NA,,NA,
10927930,20081026,20081108,1,,1,,NA,4,4,NA,,NA,
10928024,20081026,20081106,3,,3,,NA,NA,3,NA,,NA,
10928120,20081029,20081106,3,,3,,NA,4,4,NA,,NA,
10928235,20081019,20081105,3,,3,,NA,3,3,NA,,NA,
10928539,20081013,20081107,1,,999,,NA,NA,2,NA,,NA,
10928680,20081024,20081107,2,,2,,NA,NA,2,NA,,NA,
10928707,20081008,20081107,1,,1,,NA,NA,4,NA,,NA,
10928777,20081019,20081110,1,,1,,NA,NA,2,NA,,NA,
10928792,20081030,20081110,1,,1,,NA,998,999,NA,,NA,
10928842,20081016,20081105,2,,2,,NA,4,4,NA,,NA,
10929009,20081027,20081109,1,,1,,NA,NA,1,NA,,NA,
10929032,20081101,20081109,3,,1,,NA,4,3,NA,,NA,
10929033,20081013,20081110,2,,2,,NA,4,4,NA,,NA,
10929668,20081022,20081105,3,,2,,NA,NA,3,NA,,NA,
10929675,20081030,20081106,1,,1,,NA,4,4,NA,,NA,
10929833,20081005,20081110,998,,2,,NA,NA,2,NA,,NA,
10929904,20081022,20081109,1,,1,,NA,NA,3,NA,,NA,
10930138,20081009,20081107,1,,1,,NA,2,3,NA,,NA,
10930263,20081005,20081108,1,,1,,NA,2,2,NA,,NA,
10930446,20081027,20081108,2,,2,,NA,3,1,NA,,NA,
10930468,20081020,20081109,3,,3,,NA,NA,4,NA,,NA,
10930485,20081017,20081109,3,,3,,NA,NA,1,NA,,NA,
10930634,20081020,20081106,2,,2,,NA,NA,1,NA,,NA,
10931017,20081010,20081107,2,,2,,NA,2,2,NA,,NA,
10931035,20081026,20081105,2,,2,,NA,998,4,NA,,NA,
10931067,20081101,20081106,3,,2,,NA,3,3,NA,,NA,
10931206,20081015,20081105,3,,3,,NA,NA,4,NA,,NA,
10931263,20081029,20081110,3,,3,,NA,2,2,NA,,NA,
10931507,20081024,20081107,2,,2,,NA,4,4,NA,,NA,
10931914,20081016,20081107,3,,2,,NA,2,4,NA,,NA,
10932009,20081027,20081106,1,,1,,NA,4,4,NA,,NA,
10932040,20081020,20081110,999,,998,,NA,1,2,NA,,NA,
10932046,20081022,20081110,1,,1,,NA,NA,2,NA,,NA,
10932055,20081021,20081110,1,,1,,NA,NA,1,NA,,NA,
10932107,20081011,20081108,4,conservitive,4,CONSERVATIVE,NA,NA,4,NA,,NA,
10932129,20081031,20081108,4,libertarian,4,Libertarian,NA,4,4,NA,,NA,
10932278,20081019,20081108,1,,1,,NA,2,2,NA,,NA,
10932411,20081031,20081107,2,,2,,NA,2,4,NA,,NA,
10932520,20081018,20081108,1,,1,,NA,NA,1,NA,,NA,
10932625,20081022,20081105,999,,4,just vote for who she wants,NA,4,4,NA,,NA,
10932633,20081022,20081109,2,,2,,NA,NA,3,NA,,NA,
10932674,20081018,20081105,2,,2,,NA,1,2,NA,,NA,
10932683,20081008,20081106,3,,3,,NA,1,1,NA,,NA,
10932756,20081014,20081105,2,,2,,NA,NA,4,NA,,NA,
10932785,20081021,20081109,1,,1,,NA,NA,2,NA,,NA,
10932929,20081023,20081105,1,,1,,NA,NA,2,NA,,NA,
10933057,20081023,20081105,2,,3,,NA,2,2,NA,,NA,
10933149,20081021,20081105,1,,1,,NA,NA,2,NA,,NA,
10933234,20081023,20081105,3,,4,agravated socialist,NA,3,3,NA,,NA,
10933274,20081102,20081110,2,,2,,NA,4,4,NA,,NA,
10933277,20081005,20081105,2,,1,,NA,NA,1,NA,,NA,
10933305,20081023,20081110,999,,3,,NA,NA,4,NA,,NA,
10933328,20081101,20081108,1,,1,,NA,4,4,NA,,NA,
10933402,20081026,20081108,2,,2,,NA,NA,4,NA,,NA,
10933458,20081020,20081106,2,,2,,NA,NA,4,NA,,NA,
10933469,20081020,20081108,1,,4,conservitve,NA,4,4,NA,,NA,
10933689,20081026,20081107,3,,3,,NA,4,3,NA,,NA,
10933797,20081024,20081105,1,,1,,NA,3,2,NA,,NA,
10933894,20081029,20081105,1,,1,,NA,NA,4,NA,,NA,
10933901,20081019,20081109,2,,2,,NA,3,4,NA,,NA,
10933918,20081006,20081105,3,,1,,NA,4,2,NA,,NA,
10933953,20081021,20081109,2,,3,,NA,NA,3,NA,,NA,
10933963,20081014,20081106,3,,3,,NA,NA,1,NA,,NA,
10933997,20081022,20081110,3,,3,,NA,NA,2,NA,,NA,
10934343,20081027,20081106,4,American,4,american,NA,4,4,NA,,NA,
10934408,20081020,20081106,999,,3,,NA,3,3,NA,,NA,
10934517,20081016,20081109,3,,3,,NA,2,2,NA,,NA,
10934537,20081006,20081107,1,,1,,NA,2,4,NA,,NA,
10934607,20081014,20081110,2,,2,,NA,NA,2,NA,,NA,
10934643,20081006,20081106,1,,1,,NA,2,1,NA,,NA,
10934644,20081017,20081105,3,,3,,NA,3,4,NA,,NA,
10934718,20081018,20081107,2,,2,,NA,NA,3,NA,,NA,
10934725,20081027,20081108,3,,3,,NA,1,998,NA,,NA,
10934822,20081022,20081109,1,,1,,NA,4,4,NA,,NA,
10934897,20081022,20081107,1,,1,,NA,NA,2,NA,,NA,
10935020,20081022,20081105,2,,3,,NA,NA,3,NA,,NA,
10935134,20081013,20081108,3,,3,,NA,4,4,NA,,NA,
10935233,20081027,20081106,2,,2,,NA,NA,3,NA,,NA,
10935258,20081005,20081106,2,,2,,NA,4,2,NA,,NA,
10935270,20081031,20081106,2,,2,,NA,NA,1,NA,,NA,
10935275,20081023,20081109,3,,3,,NA,NA,4,NA,,NA,
10935667,20081005,20081106,3,,1,,NA,3,4,NA,,NA,
10935685,20081028,20081107,3,,2,,NA,NA,4,NA,,NA,
10935955,20081017,20081110,3,,3,,NA,NA,2,NA,,NA,
10936002,20081101,20081110,1,,1,,NA,NA,3,NA,,NA,
10936066,20081015,20081109,3,,3,,NA,NA,4,NA,,NA,
10936194,20081016,20081109,2,,2,,NA,NA,4,NA,,NA,
10936287,20081004,20081106,3,,3,,NA,NA,4,NA,,NA,
10936578,20081026,20081106,1,,3,,NA,4,4,NA,,NA,
10936590,20081027,20081109,3,,3,,NA,NA,1,NA,,NA,
10936631,20081028,20081108,1,,1,,NA,NA,4,NA,,NA,
10936810,20081019,20081106,2,,2,,NA,4,4,NA,,NA,
10936830,20081030,20081110,2,,2,,NA,4,4,NA,,NA,
10936884,20081024,20081105,3,,1,,NA,NA,2,NA,,NA,
10936986,20081030,20081105,2,,2,,NA,1,4,NA,,NA,
10937001,20081027,20081105,3,,3,,NA,NA,2,NA,,NA,
10937174,20081010,20081106,2,,2,,NA,NA,4,NA,,NA,
10937222,20081026,20081105,2,,2,,NA,NA,4,NA,,NA,
10937565,20081021,20081105,2,,2,,NA,2,2,NA,,NA,
10937742,20081018,20081109,1,,1,,NA,NA,4,NA,,NA,
10937778,20081016,20081105,1,,1,,NA,NA,4,NA,,NA,
10937824,20081005,20081106,1,,1,,NA,NA,4,NA,,NA,
10937854,20081024,20081108,2,,2,,NA,NA,4,NA,,NA,
10938059,20081025,20081108,2,,2,,NA,2,2,NA,,NA,
10938084,20081024,20081108,1,,1,,NA,4,3,NA,,NA,
10938542,20081028,20081107,2,,2,,NA,1,1,NA,,NA,
10938621,20081101,20081108,2,,2,,NA,2,4,NA,,NA,
10938676,20081014,20081106,3,,999,,NA,NA,4,NA,,NA,
10938748,20081013,20081105,1,,1,,NA,3,3,NA,,NA,
10938760,20081018,20081105,1,,1,,NA,NA,2,NA,,NA,
10938834,20081020,20081107,2,,2,,NA,2,2,NA,,NA,
10938975,20081026,20081106,4,neither,3,,NA,NA,4,NA,,NA,
10939006,20081022,20081106,3,,3,,NA,4,4,NA,,NA,
10939143,20081101,20081105,1,,1,,NA,NA,2,NA,,NA,
10939238,20081025,20081110,1,,1,,NA,2,2,NA,,NA,
10939342,20081014,20081106,999,,998,,NA,2,2,NA,,NA,
10939544,20081024,20081105,2,,2,,NA,NA,2,NA,,NA,
10939794,20081028,20081106,2,,2,,NA,4,4,NA,,NA,
10939845,20081020,20081106,3,,3,,NA,NA,2,NA,,NA,
10939935,20081102,20081106,3,,3,,NA,2,3,NA,,NA,
10940083,20081013,20081108,3,,4,i vote for who i favor which ever candidate,NA,NA,2,NA,,NA,
10940177,20081016,20081107,3,,3,,NA,1,2,NA,,NA,
10940197,20081016,20081109,3,,3,,NA,NA,2,NA,,NA,
10940409,20081027,20081110,1,,1,,NA,2,3,NA,,NA,
10940799,20081028,20081105,3,,3,,NA,1,2,NA,,NA,
10940839,20081017,20081109,3,,3,,NA,1,3,NA,,NA,
10940923,20081102,20081110,3,,3,,NA,4,4,NA,,NA,
10940927,20081014,20081105,3,,3,,NA,NA,2,NA,,NA,
10941067,20081022,20081107,1,,1,,NA,NA,3,NA,,NA,
10941402,20081020,20081106,2,,2,,NA,NA,4,NA,,NA,
10941413,20081029,20081105,3,,3,,NA,NA,3,NA,,NA,
10941595,20081016,20081109,2,,3,,NA,NA,2,NA,,NA,
10941616,20081018,20081109,3,,3,,NA,4,4,NA,,NA,
10941847,20081029,20081106,2,,2,,NA,3,2,NA,,NA,
10941874,20081024,20081107,1,,1,,NA,3,3,NA,,NA,
10942044,20081016,20081106,3,,3,,NA,1,2,NA,,NA,
10942126,20081018,20081105,3,,998,,NA,NA,1,NA,,NA,
10942137,20081024,20081107,1,,1,,NA,2,4,NA,,NA,
10942158,20081021,20081106,3,,2,,NA,NA,3,NA,,NA,
10942181,20081029,20081106,1,,1,,NA,4,4,NA,,NA,
10942202,20081009,20081109,2,,998,,NA,NA,2,NA,,NA,
10942368,20081016,20081106,2,,2,,NA,1,2,NA,,NA,
10942524,20081004,20081108,1,,1,,NA,NA,4,NA,,NA,
10942744,20081015,20081106,2,,2,,NA,NA,1,NA,,NA,
10942966,20081025,20081110,3,,3,,NA,4,4,NA,,NA,
10943248,20081030,20081110,1,,1,,NA,NA,3,NA,,NA,
10943326,20081026,20081105,1,,1,,NA,NA,1,NA,,NA,
10943449,20081023,20081108,2,,2,,NA,2,1,NA,,NA,
10943477,20081006,20081107,1,,1,,NA,NA,2,NA,,NA,
10943601,20081009,20081105,3,,3,,NA,NA,3,NA,,NA,
10943602,20081014,20081105,2,,2,,NA,NA,2,NA,,NA,
10943724,20081005,20081107,1,,1,,NA,NA,4,NA,,NA,
10943802,20081006,20081107,3,,3,,NA,NA,4,NA,,NA,
10943822,20081009,20081106,2,,2,,NA,NA,2,NA,,NA,
10943860,20081008,20081109,2,,3,,NA,4,4,NA,,NA,
10944033,20081025,20081105,3,,3,,NA,NA,4,NA,,NA,
10944062,20081028,20081108,1,,1,,NA,4,4,NA,,NA,
10944259,20081021,20081108,3,,3,,NA,3,2,NA,,NA,
10944334,20081026,20081110,1,,1,,NA,3,3,NA,,NA,
10944342,20081008,20081105,3,,3,,NA,1,1,NA,,NA,
10944454,20081014,20081105,2,,2,,NA,1,2,NA,,NA,
10944802,20081004,20081107,2,,2,,NA,NA,3,NA,,NA,
10944970,20081101,20081106,3,,2,,NA,NA,2,NA,,NA,
10945032,20081015,20081107,2,,2,,NA,2,3,NA,,NA,
10945137,20081029,20081106,1,,1,,NA,NA,3,NA,,NA,
10945150,20081016,20081107,1,,1,,NA,NA,1,NA,,NA,
10945174,20081023,20081105,2,,2,,NA,4,4,NA,,NA,
10945216,20081014,20081108,2,,3,,NA,2,3,NA,,NA,
10945248,20081011,20081107,1,,1,,NA,2,4,NA,,NA,
10945255,20081017,20081109,3,,3,,NA,NA,3,NA,,NA,
10945441,20081101,20081109,3,,998,,NA,2,2,NA,,NA,
10945553,20081020,20081105,4,free american,3,,NA,2,1,NA,,NA,
10945718,20081022,20081107,3,,3,,NA,NA,2,NA,,NA,
10945740,20081028,20081106,1,,1,,NA,NA,2,NA,,NA,
10945938,20081012,20081106,1,,1,,NA,NA,1,NA,,NA,
10945945,20081020,20081105,2,,2,,NA,NA,3,NA,,NA,
10946049,20081029,20081105,2,,2,,NA,4,4,NA,,NA,
10946066,20081016,20081109,2,,2,,NA,3,4,NA,,NA,
10946340,20081011,20081105,1,,1,,NA,NA,2,NA,,NA,
10946346,20081019,20081105,3,,3,,NA,NA,4,NA,,NA,
10946411,20081026,20081109,4,conservative,4,conservative,NA,NA,4,NA,,NA,
10946601,20081025,20081107,3,,4,all the above,NA,NA,4,NA,,NA,
10946617,20081014,20081108,2,,3,,NA,4,3,NA,,NA,
10946648,20081020,20081110,3,,3,,NA,4,4,NA,,NA,
10946757,20081029,20081106,1,,1,,NA,NA,4,NA,,NA,
10946957,20081026,20081106,3,,3,,NA,NA,3,NA,,NA,
10946985,20081006,20081107,2,,2,,NA,NA,4,NA,,NA,
10947083,20081020,20081110,3,,1,,NA,NA,4,NA,,NA,
10947206,20081020,20081109,3,,3,,NA,3,4,NA,,NA,
10947500,20081016,20081107,1,,1,,NA,NA,2,NA,,NA,
10947736,20081005,20081107,2,,2,,NA,4,1,NA,,NA,
10947759,20081005,20081106,1,,1,,NA,NA,2,NA,,NA,
10947776,20081027,20081108,1,,2,,NA,4,4,NA,,NA,
10948020,20081028,20081109,3,,3,,NA,NA,2,NA,,NA,
10948038,20081015,20081106,3,,3,,NA,4,3,NA,,NA,
10948096,20081022,20081107,3,,3,,NA,NA,4,NA,,NA,
10948231,20081016,20081108,2,,2,,NA,3,4,NA,,NA,
10948250,20081022,20081109,2,,2,,NA,4,4,NA,,NA,
10948383,20081009,20081108,2,,2,,NA,2,4,NA,,NA,
10948487,20081009,20081107,4,conservative,3,,NA,4,4,NA,,NA,
10948560,20081008,20081105,1,,1,,NA,1,2,NA,,NA,
10948611,20081005,20081108,2,,2,,NA,NA,4,NA,,NA,
10948743,20081016,20081105,1,,1,,NA,NA,4,NA,,NA,
10948762,20081027,20081105,2,,2,,NA,4,4,NA,,NA,
10948771,20081010,20081110,3,,3,,NA,NA,3,NA,,NA,
10948915,20081005,20081105,2,,2,,NA,2,3,NA,,NA,
10949097,20081025,20081105,1,,1,,NA,NA,3,NA,,NA,
10949108,20081025,20081106,1,,1,,NA,NA,4,NA,,NA,
10949126,20081018,20081105,1,,1,,NA,3,3,NA,,NA,
10949139,20081021,20081108,3,,3,,NA,NA,1,NA,,NA,
10949327,20081010,20081105,1,,1,,NA,NA,2,NA,,NA,
10949577,20081025,20081107,2,,2,,NA,3,2,NA,,NA,
10949733,20081102,20081105,3,,1,,NA,1,1,NA,,NA,
10949813,20081027,20081108,2,,1,,NA,NA,4,NA,,NA,
10949833,20081028,20081106,2,,2,,NA,NA,5,NA,,NA,
10949985,20081029,20081105,3,,999,,NA,1,2,NA,,NA,
10950033,20081011,20081107,3,,3,,NA,2,2,NA,,NA,
10950050,20081023,20081105,3,,1,,NA,NA,4,NA,,NA,
10950411,20081010,20081108,2,,2,,NA,4,3,NA,,NA,
10950581,20081015,20081106,3,,998,,NA,NA,2,NA,,NA,
10950630,20081004,20081106,1,,1,,NA,NA,1,NA,,NA,
10950645,20081014,20081107,2,,2,,NA,1,1,NA,,NA,
10950721,20081023,20081108,1,,1,,NA,NA,4,NA,,NA,
10950881,20081010,20081107,1,,1,,NA,1,1,NA,,NA,
10951152,20081018,20081108,1,,4,myself I guess,NA,2,4,NA,,NA,
10951162,20081024,20081106,2,,2,,NA,4,3,NA,,NA,
10951211,20081008,20081107,1,,1,,NA,4,4,NA,,NA,
10951285,20081029,20081105,3,,1,,NA,NA,2,NA,,NA,
10951307,20081101,20081109,3,,2,,NA,1,1,NA,,NA,
10951412,20081018,20081105,2,,2,,NA,2,2,NA,,NA,
10951434,20081011,20081105,2,,2,,NA,NA,2,NA,,NA,
10951682,20081018,20081105,3,,3,,NA,3,3,NA,,NA,
10951786,20081005,20081109,3,,3,,NA,NA,2,NA,,NA,
10951856,20081012,20081105,2,,2,,NA,4,4,NA,,NA,
10951966,20081013,20081106,2,,2,,NA,NA,2,NA,,NA,
10951970,20081019,20081108,2,,2,,NA,2,2,NA,,NA,
10952003,20081019,20081108,3,,3,,NA,1,4,NA,,NA,
10952064,20081014,20081106,2,,2,,NA,2,3,NA,,NA,
10952243,20081014,20081105,1,,4,conservative,NA,4,4,NA,,NA,
10952418,20081029,20081108,3,,4,,NA,3,3,NA,,NA,
10952510,20081018,20081109,3,,3,,NA,2,2,NA,,NA,
10952530,20081005,20081109,2,,1,,NA,NA,2,NA,,NA,
10952542,20081011,20081109,2,,2,,NA,NA,4,NA,,NA,
10952711,20081022,20081109,2,,2,,NA,NA,4,NA,,NA,
10952772,20081014,20081107,1,,1,,NA,4,1,NA,,NA,
10952986,20081010,20081105,1,,1,,NA,1,2,NA,,NA,
10953150,20081012,20081108,2,,2,,NA,NA,4,NA,,NA,
10953170,20081009,20081108,1,,1,,NA,2,3,NA,,NA,
10953370,20081015,20081109,1,,1,,NA,2,2,NA,,NA,
10953408,20081015,20081108,3,,2,,NA,NA,4,NA,,NA,
10953438,20081026,20081106,2,,2,,NA,3,4,NA,,NA,
10953461,20081005,20081107,3,,3,,NA,NA,4,NA,,NA,
10953512,20081102,20081107,3,,3,,NA,NA,4,NA,,NA,
10953599,20081101,20081106,2,,2,,NA,NA,2,NA,,NA,
10953647,20081020,20081108,1,,3,,NA,2,1,NA,,NA,
10953711,20081016,20081106,2,,2,,NA,NA,2,NA,,NA,
10953753,20081005,20081107,1,,1,,NA,NA,2,NA,,NA,
10953795,20081011,20081105,1,,1,,NA,1,1,NA,,NA,
10953880,20081017,20081110,3,,3,,NA,3,3,NA,,NA,
10953956,20081026,20081107,1,,1,,NA,NA,4,NA,,NA,
10954057,20081009,20081105,1,,3,,NA,1,2,NA,,NA,
10954096,20081026,20081105,3,,3,,NA,1,2,NA,,NA,
10954159,20081028,20081109,2,,2,,NA,NA,2,NA,,NA,
10954237,20081101,20081109,3,,3,,NA,NA,2,NA,,NA,
10954342,20081029,20081105,998,,3,,NA,3,4,NA,,NA,
10954400,20081019,20081106,1,,1,,NA,1,1,NA,,NA,
10954485,20081006,20081105,3,,3,,NA,NA,1,NA,,NA,
10954489,20081015,20081105,998,,1,,NA,NA,1,NA,,NA,
10954514,20081010,20081108,2,,2,,NA,4,4,NA,,NA,
10954624,20081015,20081110,3,,3,,NA,2,4,NA,,NA,
10954703,20081011,20081107,1,,1,,NA,NA,2,NA,,NA,
10954830,20081028,20081109,2,,2,,NA,NA,4,NA,,NA,
10954911,20081025,20081105,2,,2,,NA,NA,3,NA,,NA,
10954954,20081022,20081105,1,,1,,NA,NA,1,NA,,NA,
10955032,20081018,20081106,3,,3,,NA,NA,3,NA,,NA,
10955092,20081022,20081107,1,,4,independent,NA,NA,4,NA,,NA,
10955264,20081021,20081107,2,,2,,NA,2,2,NA,,NA,
10955827,20081029,20081105,1,,998,,NA,NA,2,NA,,NA,
10955865,20081005,20081106,1,,1,,NA,2,4,NA,,NA,
10955908,20081021,20081108,3,,3,,NA,1,1,NA,,NA,
10955922,20081006,20081109,2,,2,,NA,NA,2,NA,,NA,
10956115,20081019,20081105,2,,2,,NA,NA,2,NA,,NA,
10956142,20081010,20081105,3,,3,,NA,NA,4,NA,,NA,
10956371,20081025,20081106,1,,1,,NA,NA,4,NA,,NA,
10956380,20081021,20081105,1,,1,,NA,3,3,NA,,NA,
10956422,20081030,20081105,2,,2,,NA,NA,3,NA,,NA,
10956570,20081016,20081108,1,,1,,NA,1,2,NA,,NA,
10956603,20081020,20081105,1,,1,,NA,NA,4,NA,,NA,
10956671,20081101,20081106,3,,3,,NA,4,4,NA,,NA,
10956770,20081009,20081108,1,,1,,NA,NA,4,NA,,NA,
10956858,20081028,20081108,1,,1,,NA,NA,2,NA,,NA,
10956874,20081012,20081106,1,,1,,NA,2,998,NA,,NA,
10957023,20081010,20081105,2,,2,,NA,1,1,NA,,NA,
10957107,20081019,20081110,2,,2,,NA,NA,2,NA,,NA,
10957185,20081018,20081109,2,,2,,NA,NA,3,NA,,NA,
10957416,20081029,20081105,1,,1,,NA,1,2,NA,,NA,
10957488,20081005,20081107,1,,1,,NA,2,2,NA,,NA,
10957603,20081023,20081106,1,,1,,NA,NA,2,NA,,NA,
10957810,20081023,20081106,1,,1,,NA,NA,3,NA,,NA,
10957973,20081013,20081108,2,,2,,NA,4,4,NA,,NA,
10957988,20081008,20081109,3,,3,,NA,2,2,NA,,NA,
10958015,20081024,20081109,2,,2,,NA,NA,4,NA,,NA,
10958017,20081023,20081105,1,,1,,NA,1,1,NA,,NA,
10958077,20081023,20081105,3,,3,,NA,1,1,NA,,NA,
10958098,20081019,20081109,1,,4,consevative,NA,4,4,NA,,NA,
10958106,20081013,20081107,3,,3,,NA,NA,4,NA,,NA,
10958203,20081026,20081105,3,,3,,NA,NA,3,NA,,NA,
10958214,20081026,20081108,1,,1,,NA,NA,2,NA,,NA,
10958346,20081013,20081109,3,,3,,NA,NA,4,NA,,NA,
10958401,20081004,20081109,2,,2,,NA,4,4,NA,,NA,
10958464,20081026,20081109,3,,1,,NA,NA,4,NA,,NA,
10958477,20081027,20081106,2,,2,,NA,3,4,NA,,NA,
10958605,20081017,20081106,3,,2,,NA,NA,4,NA,,NA,
10958641,20081010,20081108,1,,1,,NA,2,2,NA,,NA,
10958646,20081013,20081105,1,,1,,NA,NA,4,NA,,NA,
10958664,20081021,20081109,998,,3,,NA,NA,1,NA,,NA,
10958676,20081023,20081109,998,,3,,NA,1,2,NA,,NA,
10958785,20081027,20081105,2,,2,,NA,3,3,NA,,NA,
10958951,20081008,20081110,1,,1,,NA,NA,4,NA,,NA,
10959079,20081011,20081109,1,,1,,NA,2,1,NA,,NA,
10959616,20081101,20081110,3,,3,,NA,NA,4,NA,,NA,
10961188,20081103,20081106,3,,2,,NA,NA,4,NA,,NA,
10961341,20081103,20081109,2,,2,,NA,2,4,NA,,NA,
10962011,20081030,20081109,3,,3,,NA,1,2,NA,,NA,
