case,pid_7,ft_dem,ft_rep,ideo_self,ideo_dem,ideo_rep,primary_vote,primary_vote_choice_num,dis_democ,distrust_gov,wrong_track_dum,gov_run_for_few_dum,gov_care_post,wealth_gap_larger,age,race,weight,date,income,sex,pid_7_num,pid_3,therm_dem,therm_rep,primary_vote_dum,primary_vote_choice,cand_party,dis_democ_dum,trust_gov,distrust_gov_dum,officials_dont_care_dum,therm_parties_mean,therm_inparty,therm_outparty,year,below_50_qual_strict,wealth_gap_larger_dum,primary_vote_simple,below_35k_dum
2020_201377,Independent - Republican,30,50,6,1,5,Didn't Vote,NA,2,4,0,1,2,1,66,Other,0.386140988016926,2020-09-23,19,Male,5,Republican,30,50,0,NA,NA,0,Some of the Time,1,1,40,50,30,2020,NA,1,Didn't Vote,0
2020_201384,Weak Republican,70,10,4,3,7,Didn't Vote,NA,2,4,1,1,2,1,60,White,3.32509128991163,2020-09-09,17,Female,6,Republican,70,10,0,NA,NA,0,Some of the Time,1,1,40,10,70,2020,cold,1,Didn't Vote,0
2020_201391,Strong Republican,0,70,6,1,4,Voted,8,-5,4,0,1,2,1,34,White,0.467357691088318,2020-11-01,19,Male,7,Republican,0,70,1,Donald Trump,Republican,NA,Some of the Time,1,1,35,70,0,2020,warm,1,Winner,0
2020_201407,Strong Republican,0,70,6,6,6,Voted,8,5,3,1,1,3,1,80,Other,0.645288144061346,2020-08-18,22,Male,7,Republican,0,70,1,Donald Trump,Republican,1,About Half the time,0,0,35,70,0,2020,warm,1,Winner,0
2020_201421,Weak Democrat,30,60,4,1,6,Voted,7,2,4,0,1,2,3,71,White,1.14223958893413,2020-08-21,14,Male,2,Democrat,30,60,1,Other Democrat,Democrat,0,Some of the Time,1,1,45,30,60,2020,cold,0,Loser,0
2020_201438,Strong Republican,0,70,6,1,4,Didn't Vote,NA,4,3,0,1,1,1,72,White,0.497949745048337,2020-09-08,6,Male,7,Republican,0,70,0,NA,NA,1,About Half the time,0,1,35,70,0,2020,warm,1,Didn't Vote,1
2020_201445,Weak Republican,30,70,3,2,6,Didn't Vote,NA,2,3,1,0,3,1,57,White,0.376802549173985,2020-08-20,8,Male,6,Republican,30,70,0,NA,NA,0,About Half the time,0,0,50,70,30,2020,warm,1,Didn't Vote,0
2020_201469,Strong Republican,60,100,4,1,6,Voted,6,2,4,0,1,3,1,36,Other,0.462247318428059,2020-09-09,17,Female,7,Republican,60,100,1,Elizabeth Warren,Democrat,0,Some of the Time,1,0,80,100,60,2020,warm,1,Voted in Other Primary,0
2020_201476,Strong Democrat,85,15,4,3,7,Didn't Vote,NA,5,4,1,1,2,1,61,Black,1.31120486370995,2020-10-27,16,Female,1,Democrat,85,15,0,NA,NA,1,Some of the Time,1,1,50,85,15,2020,warm,1,Didn't Vote,0
2020_201506,Strong Republican,0,85,6,1,6,Voted,8,2,3,0,1,1,2,58,Other,1.30416691774625,2020-09-09,1,Male,7,Republican,0,85,1,Donald Trump,Republican,0,About Half the time,0,1,42.5,85,0,2020,warm,0,Winner,1
2020_201513,Independent - Democrat,50,50,99,4,5,Voted,5,4,5,1,1,2,1,30,Black,2.30588457350419,2020-09-20,17,Male,3,Democrat,50,50,1,Bernie Sanders,Democrat,1,Never,1,1,50,50,50,2020,NA,1,Loser,0
2020_201520,Weak Republican,0,70,6,2,5,Voted,8,2,2,0,1,2,3,80,White,0.544453409022902,2020-10-13,17,Male,6,Republican,0,70,1,Donald Trump,Republican,0,Most of the Time,0,1,35,70,0,2020,warm,0,Winner,0
2020_201537,Strong Republican,15,70,6,2,6,Voted,8,2,3,0,1,2,1,NA,NA,1.22502344287356,2020-08-18,NA,Male,7,Republican,15,70,1,Donald Trump,Republican,0,About Half the time,0,1,42.5,70,15,2020,warm,1,Winner,NA
2020_201544,Strong Democrat,-9,50,99,2,6,Voted,1,2,3,1,1,3,1,72,Other,0.828419110857867,2020-10-20,5,Male,1,Democrat,NA,50,1,Joe Biden,Democrat,0,About Half the time,0,0,20.5,NA,50,2020,cold,1,Winner,1
2020_201551,Strong Democrat,95,100,1,1,2,Voted,1,-6,2,0,0,-6,1,38,Other,2.19913820199411,2020-10-27,1,Male,1,Democrat,95,100,1,Joe Biden,Democrat,NA,Most of the Time,0,NA,97.5,95,100,2020,warm,1,Winner,1
2020_201568,Weak Republican,40,60,99,1,6,Didn't Vote,NA,4,3,0,1,1,3,60,White,0.302401504500201,2020-08-18,5,Male,6,Republican,40,60,0,NA,NA,1,About Half the time,0,1,50,60,40,2020,NA,0,Didn't Vote,1
2020_201575,Independent - Independent,60,60,5,3,4,Didn't Vote,NA,2,5,1,0,3,1,52,Black,3.69460256512041,2020-09-08,4,Female,4,Independent,60,60,0,NA,NA,0,Never,1,0,60,NA,NA,2020,NA,1,Didn't Vote,1
2020_201599,Independent - Independent,50,30,4,4,7,Didn't Vote,NA,2,2,1,1,2,1,40,White,0.960154986641883,2020-08-19,8,Female,4,Independent,50,30,0,NA,NA,0,Most of the Time,0,1,40,NA,NA,2020,NA,1,Didn't Vote,0
2020_201605,Strong Democrat,85,15,2,-9,-9,Voted,1,5,-9,1,1,2,1,23,White,1.02397769699551,2020-08-23,NA,Female,1,Democrat,85,15,1,Joe Biden,Democrat,1,NA,NA,1,50,85,15,2020,warm,1,Winner,NA
2020_201629,Strong Republican,0,85,6,1,6,Didn't Vote,NA,2,4,0,1,1,3,54,White,2.05828421355641,2020-09-14,19,Male,7,Republican,0,85,0,NA,NA,0,Some of the Time,1,1,42.5,85,0,2020,warm,0,Didn't Vote,0
2020_201636,Strong Democrat,85,0,3,3,6,Voted,1,2,4,1,1,4,1,70,White,0.638933620944447,2020-08-27,16,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,Some of the Time,1,0,42.5,85,0,2020,warm,1,Winner,0
2020_201650,Independent - Independent,50,50,99,4,3,Didn't Vote,NA,5,1,1,1,1,2,23,Other,3.5172457012921,2020-08-18,5,Female,4,Independent,50,50,0,NA,NA,1,Always,0,1,50,NA,NA,2020,NA,0,Didn't Vote,1
2020_201674,Independent - Democrat,70,15,2,4,6,Didn't Vote,NA,4,3,1,0,2,1,66,Black,0.64247190709258,2020-08-19,21,Male,3,Democrat,70,15,0,NA,NA,1,About Half the time,0,1,42.5,70,15,2020,warm,1,Didn't Vote,0
2020_201681,Strong Republican,10,75,6,1,6,Voted,8,2,4,0,1,2,1,60,White,1.41883979672957,2020-08-23,19,Male,7,Republican,10,75,1,Donald Trump,Republican,0,Some of the Time,1,1,42.5,75,10,2020,warm,1,Winner,0
2020_201711,Independent - Republican,0,85,6,2,5,Voted,8,2,3,0,1,1,1,50,White,1.11609033992321,2020-10-05,17,Female,5,Republican,0,85,1,Donald Trump,Republican,0,About Half the time,0,1,42.5,85,0,2020,warm,1,Winner,0
2020_201728,Strong Republican,15,90,6,1,5,Voted,8,2,3,1,1,2,3,62,White,1.03682149713764,2020-10-13,20,Male,7,Republican,15,90,1,Donald Trump,Republican,0,About Half the time,0,1,52.5,90,15,2020,warm,0,Winner,0
2020_201759,Independent - Independent,70,0,2,3,7,Voted,6,5,4,1,1,2,1,37,White,0.487025063684809,2020-09-11,17,Female,4,Independent,70,0,1,Elizabeth Warren,Democrat,1,Some of the Time,1,1,35,NA,NA,2020,NA,1,Voted in Other Primary,0
2020_201766,Independent - Independent,0,60,6,1,5,Voted,8,2,4,1,1,2,2,73,White,0.491877446380408,2020-09-10,NA,Female,4,Independent,0,60,1,Donald Trump,Republican,0,Some of the Time,1,1,30,NA,NA,2020,NA,0,Voted in Other Primary,NA
2020_201773,Weak Republican,50,30,5,2,7,Didn't Vote,NA,2,3,1,1,2,1,52,White,0.894797005124884,2020-08-23,20,Male,6,Republican,50,30,0,NA,NA,0,About Half the time,0,1,40,30,50,2020,cold,1,Didn't Vote,0
2020_201780,Strong Republican,0,100,7,1,6,Didn't Vote,NA,1,4,0,1,1,2,76,White,0.469231580020197,2020-08-18,3,Female,7,Republican,0,100,0,NA,NA,0,Some of the Time,1,1,50,100,0,2020,warm,0,Didn't Vote,1
2020_201797,Independent - Independent,30,15,5,1,5,Didn't Vote,NA,4,4,1,1,2,1,73,White,0.326951117051409,2020-08-27,2,Male,4,Independent,30,15,0,NA,NA,1,Some of the Time,1,1,22.5,NA,NA,2020,NA,1,Didn't Vote,1
2020_201803,Independent - Democrat,50,50,3,3,6,Didn't Vote,NA,2,3,1,1,3,1,42,White,0.905104485327431,2020-09-27,21,Female,3,Democrat,50,50,0,NA,NA,0,About Half the time,0,0,50,50,50,2020,NA,1,Didn't Vote,0
2020_201810,Independent - Independent,30,50,4,4,4,Didn't Vote,NA,2,3,0,1,1,3,67,White,0.411439853607662,2020-10-03,4,Male,4,Independent,30,50,0,NA,NA,0,About Half the time,0,1,40,NA,NA,2020,NA,0,Didn't Vote,1
2020_201827,Strong Democrat,60,40,4,4,6,Didn't Vote,NA,2,3,0,1,4,1,64,White,0.250149641715006,2020-10-03,15,Male,1,Democrat,60,40,0,NA,NA,0,About Half the time,0,0,50,60,40,2020,NA,1,Didn't Vote,0
2020_201834,Weak Democrat,30,70,99,1,4,Voted,8,4,5,1,1,3,1,55,White,1.00767195210906,2020-09-15,15,Female,2,Democrat,30,70,1,Donald Trump,Republican,1,Never,1,0,50,30,70,2020,cold,1,Voted in Other Primary,0
2020_201841,Independent - Democrat,60,0,2,3,6,Didn't Vote,NA,4,4,1,1,1,1,29,Black,1.08220202972512,2020-09-11,11,Female,3,Democrat,60,0,0,NA,NA,1,Some of the Time,1,1,30,60,0,2020,NA,1,Didn't Vote,0
2020_201858,Strong Democrat,100,0,6,1,6,Didn't Vote,NA,4,1,1,1,2,1,34,Black,0.873499085129587,2020-08-18,8,Female,1,Democrat,100,0,0,NA,NA,1,Always,0,1,50,100,0,2020,warm,1,Didn't Vote,0
2020_201865,Independent - Democrat,65,30,4,3,6,Didn't Vote,NA,2,4,1,1,3,1,45,White,0.493710678351337,2020-09-26,20,Female,3,Democrat,65,30,0,NA,NA,0,Some of the Time,1,0,47.5,65,30,2020,NA,1,Didn't Vote,0
2020_201872,Weak Democrat,70,0,1,3,6,Voted,6,4,3,1,1,3,1,40,Other,0.236750656108811,2020-09-21,22,Male,2,Democrat,70,0,1,Elizabeth Warren,Democrat,1,About Half the time,0,0,35,70,0,2020,warm,1,Loser,0
2020_201889,Independent - Republican,15,60,4,1,7,Didn't Vote,NA,-6,4,1,1,-6,1,28,White,0.506262431902855,2020-09-25,3,Male,5,Republican,15,60,0,NA,NA,NA,Some of the Time,1,NA,37.5,60,15,2020,NA,1,Didn't Vote,1
2020_201896,Weak Democrat,70,15,4,2,6,Didn't Vote,NA,2,3,1,1,2,1,49,Other,3.21880741727008,2020-08-23,20,Male,2,Democrat,70,15,0,NA,NA,0,About Half the time,0,1,42.5,70,15,2020,warm,1,Didn't Vote,0
2020_201902,Strong Democrat,85,30,2,2,7,Voted,1,2,4,1,1,5,1,37,White,0.520935020040307,2020-08-25,18,Male,1,Democrat,85,30,1,Joe Biden,Democrat,0,Some of the Time,1,0,57.5,85,30,2020,warm,1,Winner,0
2020_201919,Strong Republican,15,85,6,1,6,Voted,8,2,2,0,0,2,1,80,White,1.19534210122941,2020-08-29,19,Female,7,Republican,15,85,1,Donald Trump,Republican,0,Most of the Time,0,1,50,85,15,2020,warm,1,Winner,0
2020_201926,Weak Democrat,100,0,3,2,6,Didn't Vote,NA,-6,4,1,1,-6,1,55,Other,1.61414404952006,2020-08-18,13,Female,2,Democrat,100,0,0,NA,NA,NA,Some of the Time,1,NA,50,100,0,2020,warm,1,Didn't Vote,0
2020_201971,Weak Republican,30,100,3,4,4,Didn't Vote,NA,4,3,0,0,3,3,80,White,1.26847398477217,2020-09-23,5,Female,6,Republican,30,100,0,NA,NA,1,About Half the time,0,0,65,100,30,2020,warm,0,Didn't Vote,1
2020_201988,Strong Democrat,70,50,99,2,6,Voted,2,-6,2,1,0,-6,1,63,Other,3.18805730028171,2020-08-24,17,Female,1,Democrat,70,50,1,Michael Bloomberg,Democrat,NA,Most of the Time,0,NA,60,70,50,2020,warm,1,Loser,0
2020_201995,Independent - Republican,30,60,6,2,7,Voted,8,2,4,1,1,2,1,66,White,0.694239414769875,2020-08-19,8,Female,5,Republican,30,60,1,Donald Trump,Republican,0,Some of the Time,1,1,45,60,30,2020,NA,1,Winner,0
2020_202004,Weak Republican,60,70,5,5,4,Didn't Vote,NA,2,2,0,1,2,1,55,White,0.939872234848641,2020-08-23,8,Male,6,Republican,60,70,0,NA,NA,0,Most of the Time,0,1,65,70,60,2020,warm,1,Didn't Vote,0
2020_202011,Weak Republican,0,60,6,1,6,Didn't Vote,NA,2,3,1,1,1,3,65,White,2.36556040573909,2020-08-23,18,Male,6,Republican,0,60,0,NA,NA,0,About Half the time,0,1,30,60,0,2020,NA,0,Didn't Vote,0
2020_202042,Strong Democrat,85,15,2,2,7,Didn't Vote,NA,4,3,1,1,4,1,69,White,0.396064880983182,2020-10-01,14,Female,1,Democrat,85,15,0,NA,NA,1,About Half the time,0,0,50,85,15,2020,warm,1,Didn't Vote,0
2020_202097,Strong Republican,15,85,7,3,6,Didn't Vote,NA,4,3,1,1,1,1,70,White,1.30136408774055,2020-10-12,3,Female,7,Republican,15,85,0,NA,NA,1,About Half the time,0,1,50,85,15,2020,warm,1,Didn't Vote,1
2020_202103,Strong Republican,0,85,99,1,4,Didn't Vote,NA,4,4,0,1,2,1,64,White,1.46450997462977,2020-10-12,13,Male,7,Republican,0,85,0,NA,NA,1,Some of the Time,1,1,42.5,85,0,2020,warm,1,Didn't Vote,0
2020_202127,Strong Republican,0,100,7,1,6,Voted,8,2,4,1,1,1,1,62,White,1.7206919216492,2020-09-08,18,Male,7,Republican,0,100,1,Donald Trump,Republican,0,Some of the Time,1,1,50,100,0,2020,warm,1,Winner,0
2020_202141,Weak Republican,30,70,6,1,6,Voted,7,2,4,0,0,2,1,50,White,1.05259460110952,2020-09-13,NA,Male,6,Republican,30,70,1,Other Democrat,Democrat,0,Some of the Time,1,1,50,70,30,2020,warm,1,Voted in Other Primary,NA
2020_202172,Strong Democrat,85,30,99,6,6,Didn't Vote,NA,5,5,0,0,3,2,46,Black,1.13361312338349,2020-09-14,1,Female,1,Democrat,85,30,0,NA,NA,1,Never,1,0,57.5,85,30,2020,warm,0,Didn't Vote,1
2020_202189,Strong Democrat,85,0,2,2,7,Voted,1,2,4,1,1,4,1,67,Other,0.985521691967426,2020-08-19,15,Female,1,Democrat,85,0,1,Joe Biden,Democrat,0,Some of the Time,1,0,42.5,85,0,2020,warm,1,Winner,0
2020_202196,Strong Democrat,75,0,2,3,7,Voted,6,-6,4,1,1,-6,1,43,White,0.224611539263695,2020-10-01,2,Female,1,Democrat,75,0,1,Elizabeth Warren,Democrat,NA,Some of the Time,1,NA,37.5,75,0,2020,warm,1,Loser,1
2020_202202,Independent - Democrat,60,0,2,2,7,Didn't Vote,NA,2,4,1,1,1,1,30,White,0.337091117864046,2020-08-24,7,Male,3,Democrat,60,0,0,NA,NA,0,Some of the Time,1,1,30,60,0,2020,NA,1,Didn't Vote,0
2020_202257,Strong Republican,20,80,6,1,6,Voted,8,1,4,0,0,3,3,80,White,1.29221495202216,2020-09-11,13,Male,7,Republican,20,80,1,Donald Trump,Republican,0,Some of the Time,1,0,50,80,20,2020,warm,0,Winner,0
2020_202271,Strong Democrat,100,15,4,3,7,Didn't Vote,NA,2,4,1,1,4,2,58,White,0.354946077693315,2020-10-12,4,Female,1,Democrat,100,15,0,NA,NA,0,Some of the Time,1,0,57.5,100,15,2020,warm,0,Didn't Vote,1
2020_202288,Independent - Independent,0,48,4,1,6,Didn't Vote,NA,4,5,1,1,1,3,29,White,1.52111631907177,2020-10-04,18,Male,4,Independent,0,48,0,NA,NA,1,Never,1,1,24,NA,NA,2020,NA,0,Didn't Vote,0
2020_202301,Strong Democrat,85,15,4,4,2,Voted,1,2,4,1,1,1,1,71,White,0.337916480571915,2020-08-19,3,Male,1,Democrat,85,15,1,Joe Biden,Democrat,0,Some of the Time,1,1,50,85,15,2020,warm,1,Winner,1
2020_202318,Strong Republican,20,85,6,1,5,Didn't Vote,NA,2,4,0,0,4,3,69,White,0.676500867992833,2020-09-16,17,Male,7,Republican,20,85,0,NA,NA,0,Some of the Time,1,0,52.5,85,20,2020,warm,0,Didn't Vote,0
2020_202325,Strong Democrat,85,0,2,3,6,Voted,3,5,4,1,1,2,1,80,White,0.301151188898882,2020-10-13,22,Male,1,Democrat,85,0,1,Pete Buttigieg,Democrat,1,Some of the Time,1,1,42.5,85,0,2020,warm,1,Loser,0
2020_202332,Weak Democrat,60,15,2,2,6,Voted,3,4,4,1,1,4,1,28,White,0.364787862934138,2020-08-18,20,Male,2,Democrat,60,15,1,Pete Buttigieg,Democrat,1,Some of the Time,1,0,37.5,60,15,2020,NA,1,Loser,0
2020_202356,Weak Democrat,70,30,99,2,6,Didn't Vote,NA,2,3,1,1,2,1,22,Other,1.32370882244937,2020-09-26,1,Female,2,Democrat,70,30,0,NA,NA,0,About Half the time,0,1,50,70,30,2020,warm,1,Didn't Vote,1
2020_202363,Strong Democrat,75,25,2,3,6,Voted,4,2,3,1,1,2,1,72,White,0.465620488061781,2020-09-13,16,Female,1,Democrat,75,25,1,Amy Klobuchar,Democrat,0,About Half the time,0,1,50,75,25,2020,warm,1,Loser,0
2020_202370,Independent - Independent,60,30,4,2,7,Voted,10,4,4,1,1,2,1,63,White,0.976229082821788,2020-08-29,16,Male,4,Independent,60,30,1,Someone Neither Dem. Nor Rep.,Other Party,1,Some of the Time,1,1,45,NA,NA,2020,NA,1,Voted in Other Primary,0
2020_202387,Independent - Democrat,40,40,4,1,6,Voted,1,-6,3,1,1,-6,1,64,White,1.5547849071979,2020-10-19,22,Female,3,Democrat,40,40,1,Joe Biden,Democrat,NA,About Half the time,0,NA,40,40,40,2020,cold,1,Winner,0
2020_202400,Strong Democrat,70,0,1,3,7,Didn't Vote,NA,5,3,1,1,2,1,61,White,0.28989952919628,2020-08-19,1,Female,1,Democrat,70,0,0,NA,NA,1,About Half the time,0,1,35,70,0,2020,warm,1,Didn't Vote,1
2020_202417,Strong Republican,15,70,99,3,5,Voted,8,5,5,0,1,1,1,60,Other,1.0469519977367,2020-09-03,2,Male,7,Republican,15,70,1,Donald Trump,Republican,1,Never,1,1,42.5,70,15,2020,warm,1,Winner,1
2020_202431,Strong Republican,0,85,6,1,6,Didn't Vote,NA,2,4,0,1,1,3,48,White,1.6518055794595,2020-09-10,9,Male,7,Republican,0,85,0,NA,NA,0,Some of the Time,1,1,42.5,85,0,2020,warm,0,Didn't Vote,0
2020_202455,Strong Republican,15,70,6,2,6,Voted,8,1,4,0,0,5,1,69,White,0.290046799233131,2020-10-11,15,Female,7,Republican,15,70,1,Donald Trump,Republican,0,Some of the Time,1,0,42.5,70,15,2020,warm,1,Winner,0
2020_202462,Strong Republican,0,100,4,1,4,Voted,8,2,4,1,1,1,1,80,White,0.444302168360231,2020-10-21,NA,Female,7,Republican,0,100,1,Donald Trump,Republican,0,Some of the Time,1,1,50,100,0,2020,warm,1,Winner,NA
2020_202479,Independent - Republican,15,86,6,2,4,Voted,8,2,4,1,1,2,1,77,White,0.688009674026768,2020-09-11,6,Female,5,Republican,15,86,1,Donald Trump,Republican,0,Some of the Time,1,1,50.5,86,15,2020,warm,1,Winner,1
2020_202486,Weak Democrat,60,15,4,3,6,Voted,1,2,4,1,1,4,1,48,Black,0.434806332789604,2020-08-23,15,Female,2,Democrat,60,15,1,Joe Biden,Democrat,0,Some of the Time,1,0,37.5,60,15,2020,NA,1,Winner,0
2020_202493,Strong Democrat,85,60,3,2,7,Voted,1,2,4,1,1,2,1,47,Black,0.625447043851883,2020-09-11,4,Female,1,Democrat,85,60,1,Joe Biden,Democrat,0,Some of the Time,1,1,72.5,85,60,2020,warm,1,Winner,1
2020_202509,Independent - Independent,0,0,99,4,7,Didn't Vote,NA,-6,5,1,1,-6,2,43,White,1.86180409706452,2020-10-31,1,Male,4,Independent,0,0,0,NA,NA,NA,Never,1,NA,0,NA,NA,2020,NA,0,Didn't Vote,1
2020_202516,Strong Democrat,85,50,99,2,6,Voted,1,2,3,1,1,2,1,71,Other,1.32937779289935,2020-08-20,14,Female,1,Democrat,85,50,1,Joe Biden,Democrat,0,About Half the time,0,1,67.5,85,50,2020,warm,1,Winner,0
2020_202523,Weak Democrat,30,0,3,4,7,Didn't Vote,NA,4,5,1,1,1,1,31,Other,0.984434584276502,2020-09-22,10,Male,2,Democrat,30,0,0,NA,NA,1,Never,1,1,15,30,0,2020,cold,1,Didn't Vote,0
2020_202530,Strong Democrat,100,0,2,2,7,Voted,1,2,4,1,1,2,1,78,White,0.725620341260565,2020-08-20,20,Female,1,Democrat,100,0,1,Joe Biden,Democrat,0,Some of the Time,1,1,50,100,0,2020,warm,1,Winner,0
2020_202547,Strong Democrat,85,0,4,3,7,Didn't Vote,NA,2,2,1,1,4,1,76,Black,1.06768775028034,2020-08-23,22,Female,1,Democrat,85,0,0,NA,NA,0,Most of the Time,0,0,42.5,85,0,2020,warm,1,Didn't Vote,0
2020_202578,Independent - Republican,50,85,6,2,6,Didn't Vote,NA,2,3,0,1,3,1,46,White,0.531205999762084,2020-08-23,1,Female,5,Republican,50,85,0,NA,NA,0,About Half the time,0,0,67.5,85,50,2020,warm,1,Didn't Vote,1
2020_202585,Independent - Democrat,50,50,99,1,6,Didn't Vote,NA,4,3,1,1,2,1,31,White,3.0601326191129,2020-09-09,15,Female,3,Democrat,50,50,0,NA,NA,1,About Half the time,0,1,50,50,50,2020,NA,1,Didn't Vote,0
2020_202592,Independent - Independent,-9,-9,4,4,4,Didn't Vote,NA,4,3,1,1,2,1,29,Black,0.812006941257026,2020-10-15,17,Female,4,Independent,NA,NA,0,NA,NA,1,About Half the time,0,1,-9,NA,NA,2020,NA,1,Didn't Vote,0
2020_202608,Strong Democrat,70,40,6,4,5,Didn't Vote,NA,2,4,1,1,4,1,69,Other,0.297525065250924,2020-09-17,7,Female,1,Democrat,70,40,0,NA,NA,0,Some of the Time,1,0,55,70,40,2020,warm,1,Didn't Vote,0
2020_202615,Weak Democrat,100,0,1,3,7,Didn't Vote,NA,4,5,1,1,2,1,34,White,1.68022920999347,2020-08-18,10,Female,2,Democrat,100,0,0,NA,NA,1,Never,1,1,50,100,0,2020,warm,1,Didn't Vote,0
2020_202622,Weak Republican,15,60,99,1,6,Didn't Vote,NA,5,4,1,1,1,1,23,White,1.05849285664861,2020-08-22,4,Male,6,Republican,15,60,0,NA,NA,1,Some of the Time,1,1,37.5,60,15,2020,NA,1,Didn't Vote,1
2020_202639,Independent - Democrat,60,40,99,4,6,Didn't Vote,NA,1,4,1,0,5,1,61,White,0.622305755331524,2020-10-12,9,Male,3,Democrat,60,40,0,NA,NA,0,Some of the Time,1,0,50,60,40,2020,NA,1,Didn't Vote,0
2020_202646,Strong Democrat,60,15,2,2,6,Didn't Vote,NA,2,2,1,0,4,1,57,White,0.824508709136601,2020-08-19,21,Male,1,Democrat,60,15,0,NA,NA,0,Most of the Time,0,0,37.5,60,15,2020,NA,1,Didn't Vote,0
2020_202653,Strong Republican,0,60,7,1,5,Voted,8,1,5,1,1,3,1,33,White,0.348709161210834,2020-08-25,1,Female,7,Republican,0,60,1,Donald Trump,Republican,0,Never,1,0,30,60,0,2020,NA,1,Winner,1
2020_202660,Independent - Republican,50,50,4,1,7,Voted,10,4,4,1,1,1,1,NA,White,0.848743737151345,2020-09-01,NA,Female,5,Republican,50,50,1,Someone Neither Dem. Nor Rep.,Other Party,1,Some of the Time,1,1,50,50,50,2020,NA,1,Voted in Other Primary,NA
2020_202677,Strong Democrat,75,10,3,2,6,Voted,1,2,3,1,1,4,1,71,White,0.597926240899362,2020-09-14,11,Male,1,Democrat,75,10,1,Joe Biden,Democrat,0,About Half the time,0,0,42.5,75,10,2020,warm,1,Winner,0
2020_202691,Strong Republican,0,100,6,1,6,Voted,8,1,2,0,0,2,3,50,White,0.864186826509357,2020-10-14,19,Male,7,Republican,0,100,1,Donald Trump,Republican,0,Most of the Time,0,1,50,100,0,2020,warm,0,Winner,0
2020_202707,Independent - Independent,40,60,4,6,6,Didn't Vote,NA,2,4,1,1,1,1,71,White,2.41467756048478,2020-08-21,NA,Female,4,Independent,40,60,0,NA,NA,0,Some of the Time,1,1,50,NA,NA,2020,NA,1,Didn't Vote,NA
2020_202714,Independent - Independent,60,85,4,5,4,Didn't Vote,NA,2,4,1,1,2,3,70,White,0.401067044743191,2020-10-28,9,Female,4,Independent,60,85,0,NA,NA,0,Some of the Time,1,1,72.5,NA,NA,2020,NA,0,Didn't Vote,0
2020_202721,Independent - Independent,40,40,5,4,4,Didn't Vote,NA,5,5,1,1,3,3,22,Other,3.3499937007586,2020-10-17,10,Male,4,Independent,40,40,0,NA,NA,1,Never,1,0,40,NA,NA,2020,NA,0,Didn't Vote,0
2020_202738,Independent - Republican,-9,-9,3,5,6,Didn't Vote,NA,5,5,1,1,2,3,24,Other,0.576060675812042,2020-08-18,17,Male,5,Republican,NA,NA,0,NA,NA,1,Never,1,1,-9,NA,NA,2020,cold,0,Didn't Vote,0
2020_202745,Strong Democrat,60,30,99,2,6,Didn't Vote,NA,4,4,1,1,1,1,40,Black,0.48935955647552,2020-09-23,4,Female,1,Democrat,60,30,0,NA,NA,1,Some of the Time,1,1,45,60,30,2020,NA,1,Didn't Vote,1
2020_202752,Independent - Democrat,30,10,2,4,7,Didn't Vote,NA,2,3,1,0,3,1,49,White,0.448450401664933,2020-08-20,20,Male,3,Democrat,30,10,0,NA,NA,0,About Half the time,0,0,20,30,10,2020,cold,1,Didn't Vote,0
2020_202769,Strong Democrat,70,40,4,3,6,Didn't Vote,NA,2,2,1,0,4,1,56,White,0.507317564667042,2020-11-01,17,Female,1,Democrat,70,40,0,NA,NA,0,Most of the Time,0,0,55,70,40,2020,warm,1,Didn't Vote,0
2020_202783,Independent - Republican,40,60,6,2,5,Didn't Vote,NA,4,4,1,1,2,1,59,Other,2.1922530427901,2020-10-15,13,Male,5,Republican,40,60,0,NA,NA,1,Some of the Time,1,1,50,60,40,2020,NA,1,Didn't Vote,0
2020_202790,Strong Republican,0,100,7,1,7,Didn't Vote,NA,2,3,0,1,1,1,63,White,0.610244323730908,2020-09-09,19,Male,7,Republican,0,100,0,NA,NA,0,About Half the time,0,1,50,100,0,2020,warm,1,Didn't Vote,0
2020_202806,Strong Democrat,75,2,2,3,7,Voted,1,2,3,1,1,4,1,73,White,0.323443858411008,2020-08-23,17,Male,1,Democrat,75,2,1,Joe Biden,Democrat,0,About Half the time,0,0,38.5,75,2,2020,warm,1,Winner,0
2020_202813,Strong Democrat,85,15,3,2,6,Voted,1,2,4,1,1,4,1,56,White,1.36101531666596,2020-08-18,20,Female,1,Democrat,85,15,1,Joe Biden,Democrat,0,Some of the Time,1,0,50,85,15,2020,warm,1,Winner,0
2020_202820,Weak Republican,20,60,4,1,5,Voted,8,2,4,0,1,3,1,41,White,0.69814152026849,2020-08-23,22,Male,6,Republican,20,60,1,Donald Trump,Republican,0,Some of the Time,1,0,40,60,20,2020,NA,1,Winner,0
2020_202837,Independent - Republican,50,50,99,3,6,Didn't Vote,NA,2,4,1,1,2,3,48,White,0.636722760544733,2020-09-15,16,Female,5,Republican,50,50,0,NA,NA,0,Some of the Time,1,1,50,50,50,2020,NA,0,Didn't Vote,0
2020_202875,Strong Republican,-9,100,99,2,7,Didn't Vote,NA,-5,4,0,1,-5,3,80,White,2.84167743992868,2020-10-12,22,Female,7,Republican,NA,100,0,NA,NA,NA,Some of the Time,1,NA,45.5,100,NA,2020,warm,0,Didn't Vote,0
